"ThreatHi","SamPt","NetComp","Gender","Educ","OwnPC","UseNet","nextyear_M","Statements1","OpinionPak","OpinionRussia","CanBuy_M","Region_M","TodayEcSit_M","GeoCode","AgeGroup2","TrustGov_M","totwt"
"0","53","1","Male",12,"No","No","3","3",NA,"4","4","Southern","4","Rural","3","Trust",1.20476535794882
"0","53","1","Male",10,"No","No","3","2","3","4","3","Southern","2","Rural","3","Trust",1.20476535794882
"1","53","1","Female",10,"No","No","3","3","3","4","4","Southern","3","Rural","2","Trust",0.80147082796453
"1","53","1","Male",10,"No","No","3","3","1","4","4","Southern","4","Rural","3","Trust",1.20476535794882
"1","53","1","Female",11,"No","No","3","3","3","4","4","Southern","4","Rural","1","Trust",0.796351251094965
"0","53","1","Male",10,"No","No","3","1","2","3","2","Southern","2","Rural","3","Distrust",1.20476535794882
"1","53","1","Female",11,"No","No","2","3","2","4","2","Southern","3","Rural","3","Trust",0.830769900456323
"1","53","1","Female",11,"No","No","2","3","2","4","3","Southern","3","Rural","3","Trust",0.830769900456323
"1","54",NA,"Male",11,"No","No","3","4","3","4","3","Southern","5","Rural","2","Trust",1.16227644791638
"0","54","1","Female",9,"Yes","Yes","3","3",NA,"4","4","Southern","4","Rural","2",NA,0.80147082796453
"1","54","3","Male",11,"Yes","Yes","3","4","3","3","3","Southern","2","Rural","3","Trust",1.20476535794882
"0","54","5","Female",16,"Yes","Yes","3","1","3","4","4","Southern","4","Rural","3",NA,0.830769900456323
"1","54","1","Female",9,"No","No","3","3","3","3","3","Southern","5","Rural","2","Trust",0.80147082796453
"0","55","1","Male",10,"No","No","3","1","3","4","4","Southern","3","Rural","3","Trust",1.20476535794882
"1","55","5","Female",10,"Yes","Yes","3","4",NA,"4","2","Southern","3","Rural","2","Distrust",0.80147082796453
"1","55","1","Female",10,"No","Yes","3","3","2","4","3","Southern","5","Rural","1","Trust",0.796351251094965
"1","55","4","Female",16,"No","Yes","3","3","3","3","3","Southern","4","Rural","1","Trust",0.796351251094965
"0","55","1","Female",16,"No","No","3","4","1","4","3","Southern","4","Rural","3","Trust",0.830769900456323
"0","55","1","Male",12,"No","Yes","3","1","1","4","3","Southern","5","Rural","1","Trust",1.15485214323657
"0","55","1","Male",10,"No","No","3","1",NA,"4","3","Southern","4","Rural","5","Distrust",1.51377094762966
"0","55","1","Female",11,"No","Yes","3","2","2","4","3","Southern","3","Rural","1","Trust",0.796351251094965
"1","55","1","Female",10,"No","No","3","1","3","3","3","Southern","5","Rural","4","Trust",1.05279396191031
"0","56","1","Male",11,"No","Yes","3","2","2","4","3","Southern","3","Rural","1","Trust",1.15485214323657
"1","56","1","Male",11,"No","Yes","3","4","2","4","3","Southern","3","Rural","1","Trust",1.15485214323657
"0","56","1","Male",10,"No","No","2","1","1","4","4","Southern","3","Rural","3","Trust",1.20476535794882
"1","56","1","Male",11,"No","Yes","3","3","3","4","3","Southern","3","Rural","1","Trust",1.15485214323657
"0","56","1","Male",11,"No","No","2","1","4","4","2","Southern","4","Rural","1","Trust",1.15485214323657
"0","56","1","Female",11,"No","No","2","1","3","4","3","Southern","3","Rural","3","Trust",0.830769900456323
"1","56","1","Female",11,"No","Yes","3","1","3","4","3","Southern","3","Rural","1","Trust",0.796351251094965
"1","56","1","Female",11,"No","No","3","3","2","4","3","Southern","3","Rural","3","Trust",0.830769900456323
"1","56","1","Female",11,"No","No","3","1","2","4","3","Southern","3","Rural","3","Trust",0.830769900456323
"1","57","5","Male",16,"Yes","Yes",NA,"4",NA,"4","4","Southern",NA,"Rural","2","Trust",1.16227644791638
"0","57","1","Male",12,"Yes","No","3","1","2","4","4","Southern","3","Rural","3","Trust",1.20476535794882
"0","57","1","Male",11,"No","Yes","3","3","2","4","4","Southern","4","Rural","2","Trust",1.16227644791638
"0","57","1","Male",10,"No","No","3","1","1","4","2","Southern","5","Rural","2","Trust",1.16227644791638
NA,"57","1","Male",11,"No","Yes","3","3","2","3","3","Southern","4","Rural","1","Trust",1.15485214323657
"0","57","1","Male",11,"No","No","3","1","4","4","3","Southern","5","Rural","1","Trust",1.15485214323657
"0","57","1","Male",11,"No","No","3","1","2","4","3","Southern","3","Rural","1","Trust",1.15485214323657
"0","57","1","Female",13,"No","Yes","3","3","2","4","3","Southern","3","Rural","1","Trust",0.796351251094965
NA,"57","1","Male",10,"No","No",NA,"1",NA,NA,"3","Southern","4","Rural","4","Trust",1.52674006806282
"0","58","1","Male",11,"No","No","2","1","4","4","3","Southern","5","Rural","1","Trust",1.15485214323657
"0","58","1","Male",10,"No","Yes","3","1","2","2","3","Southern","1","Rural","3","Distrust",1.20476535794882
"1","58","1","Male",10,"No","No","2","1","1","4","2","Southern","3","Rural","5","Trust",1.51377094762966
"0","58","1","Male",13,"No","No","3","1","3","4","3","Southern","2","Rural","3","Trust",1.20476535794882
"0","58","1","Female",14,"No","Yes","3","2","2","3","3","Southern","3","Rural","1","Trust",0.796351251094965
"1","58","1","Female",11,"No","No","2","4","2","4","3","Southern","2","Rural","3","Trust",0.830769900456323
"0","58","1","Female",10,"No","No","2","4","2","4","3","Southern","3","Rural","2","Trust",0.80147082796453
"1","58","1","Female",11,"No","No","3","4","3","4","3","Southern","3","Rural","2","Trust",0.80147082796453
"0","58","1","Female",11,"No","No","3","4","2","4","3","Southern","3","Rural","2","Trust",0.80147082796453
"0","59","5","Male",11,"Yes","Yes","3","3","2","4","4","Southern","3","Rural","1","Trust",1.15485214323657
"1","59","5","Male",11,"Yes","Yes","3","3","2","4","4","Southern","4","Rural","2","Trust",1.16227644791638
"1","59","1","Female",10,"No","No","3","3","3","3","4","Southern","4","Rural","2","Trust",0.80147082796453
"1","59","1","Female",11,"No","Yes","3","3","3","4","4","Southern","3","Rural","1","Trust",0.796351251094965
"1","59","1","Female",10,"No","No","1","3","1","4","4","Southern","2","Rural","3","Trust",0.830769900456323
"1","59","5","Female",10,"Yes","Yes",NA,"4",NA,"2","4","Southern","2","Rural","4","Distrust",1.05279396191031
"1","59","4","Male",15,"Yes","Yes","3","3","2","4","4","Southern","4","Rural","2","Trust",1.16227644791638
"0","59","1","Male",10,"No","No","3","1","2","4","4","Southern","5","Rural","1","Trust",1.15485214323657
"0","60","4","Male",11,"Yes","Yes","3","4","3","4","4","Southern","5","Rural","1","Trust",1.15485214323657
"0","60","1","Male",11,"No","No","3","4","2","4","4","Southern","4","Rural","3","Trust",1.20476535794882
"1","60","1","Female",11,"No","No","2","4","2","3","4","Southern","4","Rural","3","Trust",0.830769900456323
"0","60","1","Female",16,"No","No","3","3","2","4","4","Southern","4","Rural","2","Trust",0.80147082796453
"1","60","5","Male",13,"Yes","Yes","3","4","2","4","4","Southern","4","Rural","2","Trust",1.16227644791638
"1","60","1","Female",10,"No","No","3","4","2","4","4","Southern","4","Rural","4","Trust",1.05279396191031
"1","60","1","Male",10,"No","No","3","4","1","2","4","Southern","4","Rural","3","Trust",1.20476535794882
"1","60","1","Male",10,"No","No","2","3","3","4","4","Southern","2","Rural","3","Trust",1.20476535794882
"1","60","5","Male",10,"Yes","Yes","3","3","2","4","4","Southern","4","Rural","1","Trust",1.15485214323657
"1","61","1","Male",10,"No","No","3","3","1","4","4","Southern","4","Rural","2","Trust",1.16227644791638
"1","61","1","Male",10,"No","Yes","3","4","2","4","4","Southern","4","Rural","3","Distrust",1.20476535794882
"1","61","1","Female",10,"No","Yes","3","3","2","4","4","Southern","4","Rural","1","Trust",0.796351251094965
"0","61","1","Female",10,"No","No","3","2","3","3","4","Southern","4","Rural","5","Trust",1.04385084712022
"1","61","1","Male",10,"No","Yes","3","4","2","4","4","Southern","5","Rural","1","Distrust",1.15485214323657
"1","61","1","Female",10,"No","No","3","4","2","4","4","Southern","3","Rural","1","Trust",0.796351251094965
"0","61","1","Female",10,"No","No","2","1","3","4","3","Southern","3","Rural","3","Trust",0.830769900456323
"0","61","1","Female",10,"No","Yes","3","3","3","4","4","Southern","4","Rural","1","Trust",0.796351251094965
"1","61","1","Male",10,"No","No","3","4","1","4","4","Southern","5","Rural","2","Trust",1.16227644791638
"1","62","1","Female",10,"No","No","2","4","2","4","4","Southern","2","Rural","4","Distrust",1.05279396191031
"1","62","1","Female",11,"No","No","3","4","1","3","2","Southern","4","Rural","2","Trust",0.80147082796453
"1","62","1","Female",11,"No","No","3","3","3","3","3","Southern","5","Rural","1","Trust",0.796351251094965
"1","62","1","Female",11,"No","No","3","3","3","3","3","Southern","3","Rural","2","Trust",0.80147082796453
"1","62","1","Male",14,"No","Yes","3","4","3","4","3","Southern","3","Rural","1","Distrust",1.15485214323657
"1","62","1","Male",14,"No","No","2","3","2","3","3","Southern","3","Rural","2","Distrust",1.16227644791638
"0","62","1","Male",10,"No","No","3","1","1","4","3","Southern","4","Rural","5","Trust",1.51377094762966
"1","62","1","Male",11,"No","Yes","3","4","2","4","3","Southern","3","Rural","2","Distrust",1.16227644791638
"0","62","1","Male",11,"No","No","3","2","1","4","4","Southern","5","Rural","2","Trust",1.16227644791638
NA,"63","1","Female",12,"Yes","No","3","4",NA,"3","2","Southern","2","Rural","4","Trust",1.05279396191031
"0","63","1","Male",10,"No","Yes","2","2","2","4","1","Southern","1","Rural","2","Distrust",1.16227644791638
"0","63","1","Male",10,"No","No","3","1","1","4","3","Southern","4","Rural","2","Trust",1.16227644791638
"1","63","1","Female",10,"No","No",NA,"3","2","4","2","Southern","4","Rural","4","Trust",1.05279396191031
"0","63","1","Female",11,"No","No",NA,"3","2","4","2","Southern","3","Rural","1","Trust",0.796351251094965
"0","63","1","Male",10,"No","No","3","3","1","3","3","Southern","3","Rural","4","Trust",1.52674006806282
"1","63","1","Female",11,"No","No","2","3","4","4","2","Southern","3","Rural","1","Trust",0.796351251094965
"0","63","1","Male",11,"No","No","3","1","1","4","3","Southern","5","Rural","3","Trust",1.20476535794882
"0","63","1","Male",11,"No","No","3","1","3","3","2","Southern","3","Rural","1","Distrust",1.15485214323657
"1","64","1","Female",11,"No","No","3","4","2","4","3","Southern","2","Rural","1","Trust",0.796351251094965
"1","64","1","Female",9,"No","No","3","4","2","4","3","Southern","3","Rural","3","Trust",0.830769900456323
"0","64","1","Female",10,"No","No","3","2","3","4","3","Southern","4","Rural","3","Trust",0.830769900456323
"1","64","1","Female",10,"No","No","3","1","3","4","3","Southern","5","Rural","4","Trust",1.05279396191031
"0","64","1","Female",11,"No","Yes","3","1","3","4","2","Southern","3","Rural","2","Distrust",0.80147082796453
"0","64","1","Male",10,"No","No","2","3","3","3","2","Southern","2","Rural","4","Distrust",1.52674006806282
"0","64","1","Male",11,"No","No","3","1","1","4","2","Southern","4","Rural","1","Trust",1.15485214323657
"1","64","1","Male",15,"No","No","2","4",NA,NA,"2","Southern","2","Rural","4","Distrust",1.52674006806282
"0","64","1","Male",10,"No","No","3","1","4","4","2","Southern","3","Rural","3","Trust",1.20476535794882
"0","65","5","Female",10,"Yes","Yes","3","2","3","4","4","Southern","4","Rural","2","Trust",0.80147082796453
"0","65","1","Female",16,"No","No","3",NA,NA,"3","4","Southern","4","Rural","5","Trust",1.04385084712022
"0","65","1","Male",10,"No","No","2","1","3","4","4","Southern","2","Rural","2","Trust",1.16227644791638
"1","65","1","Female",10,"No","No","3","3","3","3","4","Southern","4","Rural","1","Trust",0.796351251094965
"0","65","1","Male",11,"No","No","3","1","2","4","3","Southern","3","Rural","2","Trust",1.16227644791638
"0","65","1","Male",10,"No","No","3","4","2","4","4","Southern","3","Rural","5","Trust",1.51377094762966
"0","65","5","Male",13,"Yes","Yes","2","1","2","2","4","Southern","2","Rural","2","Distrust",1.16227644791638
"1","65","1","Male",9,"No","No","3","2","3","3","3","Southern","3","Rural","5","Distrust",1.51377094762966
"1","65","1","Female",15,"No","Yes","3","4","3","3","2","Southern","3","Rural","3","Trust",0.830769900456323
"1","66","1","Male",11,"Yes","Yes","2","3",NA,"3","3","Southern","3","Rural","3","Trust",1.20476535794882
"0","66","5","Female",16,"Yes","Yes","3","2",NA,"4","4","Southern","3","Rural","4","Trust",1.05279396191031
"0","66","1","Male",10,"No","Yes","3","2","2","4","4","Southern","3","Rural","3","Trust",1.20476535794882
"0","66","1","Male",10,"No","No","3","2","2","4","4","Southern","3","Rural","4","Trust",1.52674006806282
"1","66","1","Female",10,"No","No","3","4","3","4","4","Southern","4","Rural","4","Trust",1.05279396191031
"0","66","1","Female",12,"No","No","3","2","3","4","4","Southern","4","Rural","3","Trust",0.830769900456323
"0","66","1","Female",16,"Yes","Yes","3","2","3","4","4","Southern","3","Rural","4","Trust",1.05279396191031
"0","66","5","Male",16,"No","Yes","3","2","2","4","4","Southern","3","Rural","4","Trust",1.52674006806282
"0","66","1","Female",10,"No","No","2","3","2","3","4","Southern","1","Rural","1","Trust",0.796351251094965
"0","67","4","Male",10,"No","Yes","3","1","3","4","4","Southern","5","Rural","2","Trust",1.16227644791638
"0","67","1","Female",11,"No","Yes","3","2","3","4","4","Southern","4","Rural","1","Trust",0.796351251094965
"0","67","1","Female",10,"No","No","3","2","2","3","4","Southern","3","Rural","2","Trust",0.80147082796453
"0","67","5","Female",10,"Yes","Yes","3","1","2","3","4","Southern","5","Rural","1","Trust",0.796351251094965
"0","67","1","Male",10,"No","No","3",NA,"2","3","4","Southern","4","Rural","3","Trust",1.20476535794882
"1","67","1","Male",10,"No","No","3","1",NA,"4","3","Southern","3","Rural","4","Trust",1.52674006806282
NA,"67","1","Female",11,"No","No","3","2",NA,"3","2","Southern","3","Rural","4","Distrust",1.05279396191031
"0","68","5","Male",15,"Yes","Yes","3","2","1","3","3","Eastern","4","Rural","1","Trust",0.822012771890822
"0","68","5","Male",16,"Yes","Yes","3","1",NA,"3","3","Eastern","5","Rural","1","Trust",0.822012771890822
"1","68","5","Male",16,"Yes","Yes","2","4","3","3","4","Eastern","3","Rural","3","Trust",0.857540523404198
"0","68",NA,"Male",11,"No","Yes","3","4","3","3","3","Eastern","5","Rural","2","Trust",0.827297321350213
"1","68","1","Male",15,"Yes","No","3","4","3","3","4","Eastern","1","Rural","3","Trust",0.857540523404198
"1","68","3","Male",11,"Yes","Yes","2","4","2","3","3","Eastern","1","Rural","4","Trust",1.08671905979917
"1","69","5","Female",16,"Yes","Yes","3","4","3","4","3","Eastern","4","Rural","2","Trust",0.570479312648942
"1","69","5","Female",15,"Yes","Yes","3","4",NA,"4","3","Eastern","3","Rural","3","Trust",0.591334113788516
"0","69","5","Male",13,"Yes","Yes","2","3",NA,"3","3","Eastern","3","Rural","2","Distrust",0.827297321350213
"1","69","5","Male",13,"Yes","Yes","3","4","2","3","3","Eastern","4","Rural","1","Trust",0.822012771890822
"0","69","1","Female",15,"No","No","2","3",NA,"4","3","Eastern","1","Rural","4","Trust",0.74936872908633
"0","69","5","Male",14,"Yes","Yes","3","4","1","4","4","Eastern","3","Rural","1","Trust",0.822012771890822
NA,"70","5","Female",15,"Yes","Yes","3",NA,NA,"3","3","Eastern","4","Rural","1","Trust",0.566835246524889
"0","70","5","Male",20,"Yes","Yes","3","4","3","4","3","Eastern","3","Rural","1","Trust",0.822012771890822
"0","70","5","Male",20,"No","Yes","1","4","3","3","2","Eastern","1","Rural","2","Trust",0.827297321350213
"1","70","2","Male",15,"Yes","Yes","2","4","3","3","3","Eastern","2","Rural","3","Trust",0.857540523404198
"0","72","1","Male",12,"No","Yes","2","2","3","4","4","Northern","3","Rural","1","Trust",0.963951678947457
"0","72","5","Female",14,"Yes","Yes","2","3",NA,"4","4","Northern","3","Rural","1","Trust",0.664712041295186
NA,"74","5","Female",11,"Yes","Yes","3","2",NA,"4","1","Northern","5","Rural","2","Trust",0.668985337013447
"0","74","2","Female",15,"No","Yes","3","1","4","4","2","Northern","5","Rural","2","Trust",0.668985337013447
"1","74","5","Female",13,"Yes","Yes","2","4","4","4","2","Northern","4","Rural","1","Trust",0.664712041295186
"0","75","5","Male",20,"Yes","Yes","3","2","2","2","3","Eastern","4","Rural","3","Trust",0.857540523404198
"1","75","5","Female",11,"Yes","Yes",NA,"4","2","4","2","Eastern","5","Rural","1","Trust",0.566835246524889
"0","75","1","Female",7,"No","No","3","4",NA,"3","2","Eastern",NA,"Rural","5","Trust",0.743003105035672
"0","75","5","Male",15,"No","Yes",NA,"3",NA,"4","3","Eastern","3","Rural","1","Trust",0.822012771890822
"0","75","5","Male",14,"Yes","Yes","3","4","2","4","1","Eastern","2","Rural","4","Trust",1.08671905979917
"0","76","5","Female",12,"Yes","Yes","3","2","2","3","5","Eastern","3","Rural","1","Trust",0.566835246524889
"1","76","2","Female",11,"Yes","Yes","3","2","3","2","6","Eastern","5","Rural","1","Distrust",0.566835246524889
"0","76","5","Female",13,"No","Yes","3",NA,NA,"3","2","Eastern","4","Rural","2","Distrust",0.570479312648942
"1","76","5","Female",13,"Yes","Yes","2",NA,NA,"3","4","Eastern","4","Rural","1","Distrust",0.566835246524889
"0","76","1","Male",16,"No","Yes","3","3","1","4","5","Eastern","4","Rural","4","Trust",1.08671905979917
"1","77","1","Female",15,"No","No","1","1",NA,"4","1","Eastern","5","Rural","3","Trust",0.591334113788516
"0","77","1","Male",14,"Yes","Yes","2","4",NA,"4","5","Eastern","2","Rural","4","Trust",1.08671905979917
"1","77","1","Female",13,"No","No","3","1","4","4","2","Eastern","3","Rural","4","Trust",0.74936872908633
"0","77","2","Female",13,"Yes","Yes","3","4",NA,"4","3","Eastern","3","Rural","4","Trust",0.74936872908633
"0","77","1","Male",9,"No","No","2","4",NA,"4","3","Eastern","2","Rural","5","Trust",1.07748776322265
"1","78","1","Female",10,"No","No","3","4",NA,"4","1","Eastern","3","Rural","4","Trust",0.74936872908633
NA,"78","5","Female",16,"Yes","Yes","3",NA,NA,"4","2","Eastern","2","Rural","2","Trust",0.570479312648942
"1","78","4","Female",12,"Yes","Yes","3","4",NA,"3","3","Eastern","5","Rural","3","Trust",0.591334113788516
"0","78","1","Female",12,"No","Yes","2",NA,NA,"3","2","Eastern","3","Rural","4","Trust",0.74936872908633
"1","78","1","Male",16,"No","No","3","3",NA,NA,"4","Eastern","5","Rural","5","Trust",1.07748776322265
"0","78","4","Female",16,"Yes","Yes","3","3","3","4","3","Eastern","5","Rural","2","Trust",0.570479312648942
"0","80","5","Male",13,"Yes","Yes","3","4","3","3","3","Eastern","2","Rural","1","Trust",0.822012771890822
"1","80","5","Female",19,"Yes","Yes","3","4","3","4","3","Eastern","3","Rural","2","Trust",0.570479312648942
"1","80","1","Male",10,"No","Yes","3","4","3","3","6","Eastern","3","Rural","3","Trust",0.857540523404198
"0","80","4","Female",16,"Yes","Yes","2","2","2","3","2","Eastern","3","Rural","2","Trust",0.570479312648942
"0","80","1","Female",15,"Yes","Yes","2","2","3","3","3","Eastern","3","Rural","4","Trust",0.74936872908633
"0","81","5","Female",19,"No","Yes","3","3","3","3","3","Northern","3","Urban","4","Trust",1.06120972220014
"0","81","5","Female",15,"Yes","Yes","2","4","2","4","4","Northern","3","Urban","4","Trust",1.06120972220014
"0","81","5","Female",21,"Yes","Yes","1","4","1","2","1","Northern","2","Urban","4","Distrust",1.06120972220014
"0","81","3","Male",16,"Yes","Yes","3","2","2","4","3","Northern","2","Urban","1","Trust",1.16408373000407
"0","81","1","Male",13,"No","No","2","1",NA,"1","3","Northern","3","Urban","4","Trust",1.53894442988722
"1","81","2","Male",16,"Yes","Yes","2","4","2","4","6","Northern","5","Urban","4","Trust",1.53894442988722
"0","81","2","Female",15,"Yes","Yes","3","2","3","4","2","Northern","4","Urban","3","Trust",0.837410858318167
"0","81","5","Female",15,"Yes","Yes","3","3","2","4","3","Northern","2","Urban","1","Trust",0.802717075252585
"0","82","4","Female",11,"No","Yes","3","3","4","4","3","Northern","2","Urban","3","Trust",0.837410858318167
"1","82","5","Female",13,"Yes","Yes","3","3","4","4","2","Northern","3","Urban","3","Trust",0.837410858318167
"0","82","5","Male",15,"Yes","Yes","3","2","2","3","3","Northern","4","Urban","2","Trust",1.17156738263872
"0","82","5","Female",16,"Yes","Yes","1","1","1","2","1","Northern","2","Urban","4","Trust",1.06120972220014
"0","82","5","Male",17,"No","Yes","3","3","1","3","1","Northern","3","Urban","2","Trust",1.17156738263872
"0","82","5","Female",17,"Yes","Yes","3","2","3","3","3","Northern","5","Urban","1","Trust",0.802717075252585
"1","83","2","Male",11,"Yes","Yes","3","3","3","4","3","Northern","5","Urban","4","Trust",1.53894442988722
"0","83","4","Female",15,"Yes","Yes","3","3","2","3","3","Northern","2","Urban","1","Distrust",0.802717075252585
"0","83","4","Male",15,"Yes","Yes",NA,"3","3","3","3","Northern","3","Urban","2","Trust",1.17156738263872
"1","83","1","Female",12,"No","No",NA,"4","3","3","3","Northern","3","Urban","5","Trust",1.0521951184834
"1","84","3","Female",10,"No","Yes","2","3","2","4","2","Northern","2","Urban","1","Distrust",0.802717075252585
"0","84","2","Female",13,"Yes",NA,"2","3","2","4","3","Northern","5","Urban","2","Trust",0.807877576684104
"1","84","4","Female",15,"Yes","Yes","2","3","2","4","3","Northern","2","Urban","3","Trust",0.837410858318167
"0","84","5","Female",12,"Yes","Yes","2","3","3","4","4","Northern","2","Urban","2","Trust",0.807877576684104
"1","84","1","Male",11,"No","Yes","2","3",NA,"3","4","Northern","3","Urban","2","Trust",1.17156738263872
"1","85","5","Female",25,"No","Yes","2","4","3","4","3","Western","5","Urban","3","Trust",0.96803950666939
NA,"85","1","Female",20,"No","Yes","3",NA,"3","4","2","Western","5","Urban","2","Trust",0.933899295685281
"1","85","1","Female",6,"No","Yes","3","4","2","4","3","Western","5","Urban","1","Trust",0.927933801913243
"1","85","1","Male",11,"No","Yes","3",NA,NA,"4","2","Western","5","Urban","1","Trust",1.34567044184046
NA,"85","1","Male",30,"No","Yes","3","1","2","4","2","Western","4","Urban","3","Trust",1.40383090687391
"0","85","1","Male",17,"No","Yes","3","1","2","4","3","Western","5","Urban","2","Trust",1.35432147774783
"1","85","1","Male",11,"No","Yes","3","3","2","4","3","Western","5","Urban","1","Trust",1.34567044184046
"0","85","1","Male",6,"No","Yes","3","1",NA,"4","2","Western","4","Urban","1","Trust",1.34567044184046
"1","85","1","Male",17,"No","Yes","3","3","2","3","3","Western","5","Urban","1","Trust",1.34567044184046
"1","86","1","Female",14,"No","No","3","1","3","4","3","Western","5","Urban","3","Trust",0.96803950666939
"0","86","1","Male",11,"No","Yes","3","1","3","4","3","Western","5","Urban","1","Trust",1.34567044184046
"0","86","5","Male",11,"No","Yes","3","1","3","4","3","Western","5","Urban","1","Trust",1.34567044184046
"0","86","1","Female",11,"No","Yes","3","2","3","4","3","Western","5","Urban","1","Trust",0.927933801913243
"0","86","5","Female",15,"Yes","Yes","3","2","3","3",NA,"Western","5","Urban","1","Trust",0.927933801913243
"0","86","1","Female",15,"No","Yes","3","2","3","4","3","Western","5","Urban","2","Trust",0.933899295685281
"0","86","1","Male",14,"No","No","2","1","3","4","2","Western","3","Urban","3","Trust",1.40383090687391
NA,"87","1","Female",13,"No","No",NA,"2",NA,"4","3","Western","3","Urban","5","Trust",1.21632820174111
"1","87","1","Female",15,"No","Yes","3","4",NA,"4","3","Western","4","Urban","1","Trust",0.927933801913243
"1","87","1","Female",15,"Yes","Yes","2","3",NA,"3","3","Western","3","Urban","2","Trust",0.933899295685281
"1","87","1","Female",11,"No","Yes","3","3","1","3","3","Western","5","Urban","2","Distrust",0.933899295685281
"0","87","1","Male",11,"Yes","No","2","2","2","3","4","Western","4","Urban","4","Trust",1.77900607796228
"1","87","1","Female",14,"Yes","Yes","3","2","1","4","1","Western","4","Urban","4","Trust",1.22674900348746
"1","88","1","Male",12,"No","Yes","3","4","1","1","4","Western","5","Urban","1","Trust",1.34567044184046
"0","88","4","Female",18,"Yes","Yes","3","3","3","3","2","Western","4","Urban","2","Trust",0.933899295685281
"1","88","1","Male",10,"No","No","2","2","1","3","3","Western","4","Urban","4","Trust",1.77900607796228
"1","88","1","Male",13,"No","Yes","3","1","1","1","6","Western","5","Urban","1","Trust",1.34567044184046
"1","88","5","Female",10,"Yes","Yes","3","1","2","3","3","Western","4","Urban","2","Trust",0.933899295685281
"0","89","1","Female",11,"No","No",NA,"3","1","3","2","Western",NA,"Urban","2","Trust",0.933899295685281
"1","89","5","Male",13,"Yes","Yes","3","3","3","4","6","Western","5","Urban","1","Trust",1.34567044184046
"0","89","5","Female",14,"Yes","Yes","3","1","3","4","4","Western","5","Urban","1","Distrust",0.927933801913243
"1","89","5","Female",14,"Yes","Yes","3","4","1","3","1","Western","4","Urban","4","Trust",1.22674900348746
"0","89","5","Male",15,"Yes","Yes","3","3","4","4","6","Western","4","Urban","1","Trust",1.34567044184046
"1","89","1","Male",10,"No","Yes","3","1","1","3","6","Western","5","Urban","4","Trust",1.77900607796228
NA,"90","4","Male",13,"Yes","Yes","3","2","2","4","3","Southern","5","Urban","3","Trust",1.5150766404033
NA,"90","5","Male",15,"Yes","Yes","2",NA,NA,"3","3","Southern","3","Urban","2","Trust",1.46164386642652
NA,"90","1","Female",15,"Yes","No","2","2",NA,"3","3","Southern","3","Urban","5",NA,1.31271539648987
"1","90","5","Male",13,"Yes","Yes","3","4","2","3","3","Southern","2","Urban","1","Trust",1.45230728439632
"0","91","1","Male",49,"No","No","3","4","1","2","2","Southern","4","Urban","5","Trust",1.9036727662718
"0","91","5","Male",13,"No","Yes","3","1","3","3","4","Southern","4","Urban","1","Trust",1.45230728439632
"0","91","4","Female",15,"No","Yes","3",NA,NA,"4","3","Southern","5","Urban","2","Trust",1.00790558211364
"0","91","4","Male",17,"No","Yes","3","4","2","3","3","Southern","3","Urban","2","Trust",1.46164386642652
"1","91","1","Female",14,"No","Yes","3","3","1","4","3","Southern","4","Urban","2","Distrust",1.00790558211364
"1","91","1","Female",15,"Yes","Yes","3","2",NA,NA,"4","Southern","5","Urban","1",NA,1.00146735638558
"0","91","1","Female",10,"No","No","2","3","3","4","2","Southern","4","Urban","5","Distrust",1.31271539648987
"1","91","1","Male",9,"No","Yes","2","3","3","3","2","Southern","2","Urban","3","Trust",1.5150766404033
"1","92","1","Female",12,"No","Yes","3","4","1","2","2","Southern","3","Urban","5","Trust",1.31271539648987
"0","92","1","Male",13,"No","Yes","3","4","2","4","6","Southern","3","Urban","1","Trust",1.45230728439632
"0","92","2","Male",16,"Yes","Yes","3","4",NA,"3","5","Southern","3","Urban","2","Trust",1.46164386642652
"1","93","1","Female",13,"Yes","Yes","3",NA,"3","3","3","Southern","4","Urban","3","Trust",1.04475121352636
NA,"93","1","Male",11,"No","No",NA,NA,NA,NA,"1","Southern",NA,"Urban","4",NA,1.91998234164697
"1","93","5","Female",14,"Yes","Yes","2","2","3","4","5","Southern","4","Urban","1","Trust",1.00146735638558
"1","94",NA,"Female",19,"No","No","3","4","3","4","5","Southern","4","Urban","4","Trust",1.32396198838555
"0","94","1","Female",19,"No","No","3","4","3","4","3","Southern","5","Urban","4","Trust",1.32396198838555
"0","94","2","Female",14,"No",NA,"3","2",NA,"3","4","Southern",NA,"Urban","1",NA,1.00146735638558
"0","94","5","Female",15,"No","Yes","2","3","2","4","4","Southern","3","Urban","1",NA,1.00146735638558
"1","94","2","Female",17,"No","Yes","3","4","4","4","5","Southern","5","Urban","1","Trust",1.00146735638558
"0","94","5","Female",15,"Yes",NA,"3","1","2","4","4","Southern","4","Urban","1","Trust",1.00146735638558
"0","94","1","Male",16,"No","No","3","4","3","4","4","Southern","5","Urban","1","Trust",1.45230728439632
NA,"94",NA,"Female",13,"Yes","No",NA,"1","2","3","4","Southern","4","Urban","1","Trust",1.00146735638558
"0","94","3","Female",15,"No","Yes","3","4",NA,"4","5","Southern","4","Urban","1","Trust",1.00146735638558
"0","95","1","Female",13,"No","Yes","3",NA,NA,"4","6","Southern","4","Urban","1","Trust",1.00146735638558
